s,C, C, m, Pa, 1 / m, 1 / m, kW, m, m, m ^ 2, m ^ 2,
Time,ULT_1,LLT_1,HGT_1,PRS_1,ULOD_1,LLOD_1,HRR_1,FLHGT_1,FBASE_1,FAREA_1,HVENT_1,
2420,821.636600226256,561.327902546915,0.539461969625044,-6.11016866218633,1.52816259860992,0.30581733584404,1251.97368182257,2.04371416341769,0.3,2.25,1.52,
2440,807.801124521008,543.528709269374,0.550045909404879,-6.0739205424249,1.49883341789246,0.297944784164429,1211.41069302106,1.99038370313614,0.3,2.25,1.52,
2460,793.521731928654,524.993162488422,0.561625116677902,-6.03254649972332,1.46780359745026,0.289121270179749,1169.46643654096,1.93409804737285,0.3,2.25,1.52,
2480,778.902725833105,505.819970094393,0.574124523272589,-5.98544887756105,1.43550086021423,0.279445767402649,1126.75076973492,1.87551805499242,0.3,2.25,1.52,
2500,768.61338284916,488.180186715113,0.586803123988534,-5.93562268085928,1.39731860160828,0.267383605241776,1083.59501600518,1.81496515908804,0.3,2.25,1.52,
2520,747.120539823547,472.109805194308,0.602672697517615,-5.89703587666211,1.36755359172821,0.254372775554657,1040.1979417556,1.75259626912515,0.3,2.25,1.52,
2540,729.873389178811,449.218959059928,0.616823404109607,-5.8201843213114,1.34002339839935,0.245752796530724,1000.24925741688,1.6937878161871,0.3,2.25,1.52,
2560,713.537131487145,427.99518410175,0.632302895772965,-5.74484548742614,1.30996632575989,0.23479051887989,959.1208227954,1.63175110447102,0.3,2.25,1.52,
2580,697.076429036843,406.374688417251,0.649112730304652,-5.66037972059108,1.27802109718323,0.222536742687225,917.043603909228,1.56660847310335,0.3,2.25,1.52,
2600,680.365443751441,384.174366771549,0.667209677768745,-5.56424085355273,1.24490737915039,0.20919232070446,874.404942246408,1.49874029587411,0.3,2.25,1.52,
2620,667.861406382899,370.649794976302,0.685937064646195,-5.49482801674725,1.20481061935425,0.189431682229042,831.403960366131,1.42825311111528,0.3,2.25,1.52,
2640,651.749702201092,348.171400062802,0.706757959126579,-5.38024528577733,1.16839218139648,0.173729002475739,788.120530173439,1.35505756469892,0.3,2.25,1.52,
2660,634.982188779322,324.45457426934,0.728557522464628,-5.24286335343924,1.132652759552,0.15739269554615,745.617206437587,1.28079474040857,0.3,2.25,1.52,
2680,618.999434357302,300.984709795361,0.747008275736214,-5.08315574295198,1.0992842912674,0.14164300262928,713.915180935359,1.22373399913693,0.3,2.25,1.52,
2700,608.387112030508,287.687259322333,0.752764529059276,-4.9832473639896,1.08985829353333,0.137769654393196,704.118770367609,1.20579475384922,0.3,2.25,1.52,
2720,599.219108486674,278.320718329037,0.759046527058581,-4.91499454002419,1.08708655834198,0.135693863034248,693.784360663191,1.18670725265519,0.3,2.25,1.52,
2740,589.70997129106,275.573971700205,0.76596379879476,-4.89071082763412,1.08316040039063,0.129038736224175,683.119115601591,1.16682897459577,0.3,2.25,1.52,
2760,581.612961464337,266.866859690728,0.772724065507829,-4.82534410428772,1.07925593852997,0.127010300755501,672.249211680097,1.14637669947212,0.3,2.25,1.52,
2780,576.91822486698,258.874342386236,0.777910749113484,-4.75817409216225,1.07170617580414,0.123520560562611,661.253502009936,1.12548482067434,0.3,2.25,1.52,
2800,572.354993170509,251.884302748649,0.785506246454388,-4.6992795773486,1.06270694732666,0.11935605853796,650.185618481363,1.10424423439797,0.3,2.25,1.52,
2820,565.844787245728,244.480093418993,0.791839271153241,-4.63420385172134,1.05658328533173,0.115789897739887,640.426363117223,1.08533434055409,0.3,2.25,1.52,
2840,559.393088059802,237.622567486613,0.7981644010405,-4.57255804876562,1.05166840553284,0.112670749425888,630.62918437324,1.06617624686512,0.3,2.25,1.52,
2860,552.911110255955,230.766060204127,0.804860966613165,-4.50870390019479,1.04641795158386,0.109303914010525,620.365355233924,1.0459131092484,0.3,2.25,1.52,
2880,546.422810004888,223.870796348986,0.811831095279971,-4.44189296290449,1.0407030582428,0.105679750442505,609.81029336147,1.0248641089348,0.3,2.25,1.52,
2900,539.955989161016,216.991784642568,0.819012093032631,-4.37255960937264,1.03464043140411,0.101863890886307,599.077620029165,1.00323554832078,0.3,2.25,1.52,
2920,533.529956539542,210.172902321486,0.826362858466706,-4.30109827795722,1.02832961082459,0.0979080349206924,588.243722586187,0.981165901052368,0.3,2.25,1.52,
2940,527.167211167776,203.449308980082,0.833849554667915,-4.22784789899196,1.02183389663696,0.0938479378819466,577.364479415557,0.95875707879737,0.3,2.25,1.52,
2960,520.86424810818,196.838162248121,0.841456835817,-4.1530237840535,1.01522052288055,0.0897205844521523,566.483621178786,0.936090066627802,0.3,2.25,1.52,
2980,514.632348745109,190.359643882454,0.849157245056015,-4.07686424937866,1.00853359699249,0.0855514034628868,555.636375758002,0.913231540229404,0.3,2.25,1.52,
3000,508.479679768576,184.029130685337,0.856936711646524,-3.99960131696506,1.00180399417877,0.0813618376851082,544.849370133112,0.890232867157738,0.3,2.25,1.52,
3020,502.500418115531,177.929824358798,0.864370007411436,-3.92205421435993,0.995326578617096,0.0773140415549278,534.763726783758,0.868481095513258,0.3,2.25,1.52,
3040,496.648745028594,173.914295157619,0.871982154700734,-3.86690133653674,0.98841005563736,0.0716297551989555,524.726213614934,0.846587347584891,0.3,2.25,1.52,
3060,490.889552292164,168.320577494349,0.879638062759617,-3.79206620803067,0.982017517089844,0.0677221789956093,514.632193433354,0.824315442151716,0.3,2.25,1.52,
3080,485.174499596748,162.777972301823,0.887411693584735,-3.71507741908598,0.975651741027832,0.0637533068656921,504.513583788474,0.801724634519714,0.3,2.25,1.52,
3100,479.535958903092,157.051435352768,0.895253441138092,-3.63319151376623,0.969370782375336,0.0601181127130985,494.426162604959,0.77893121334536,0.3,2.25,1.52,
3120,480.646005689478,163.063122379022,0.902598484624662,-3.695454391441,0.949784755706787,0.0435839928686619,484.406307673055,0.756012536243516,0.3,2.25,1.52,
3140,477.693685839774,158.041849335373,0.910862547794024,-3.62509192820615,0.938456892967224,0.0389335490763187,474.480165549521,0.733026003316106,0.3,2.25,1.52,
3160,476.968954769178,152.950358056966,0.917631325981202,-3.54378297722018,0.926392376422882,0.0346559546887875,464.666756414175,0.710015123700314,0.3,2.25,1.52,
3180,476.146711638802,148.027462710779,0.925808718492991,-3.47434277491636,0.914518713951111,0.0306366421282291,454.980074771059,0.687013635278642,0.3,2.25,1.52,
3200,472.639384413533,142.555389526586,0.934071606085099,-3.38555033705968,0.905846178531647,0.0272297691553831,445.430582521139,0.664048470182013,0.3,2.25,1.52,
3220,468.799079065549,137.607320143475,0.942170801106887,-3.30449880377915,0.897879779338837,0.0236771330237389,436.026490661685,0.641142435020895,0.3,2.25,1.52,
3240,464.833849516235,132.827828218555,0.95027803273963,-3.22378922089044,0.890335857868195,0.0203123353421688,426.772449725883,0.618310669296976,0.3,2.25,1.52,
3260,460.814119049502,128.213705238859,0.95839487672931,-3.14344890692538,0.883085906505585,0.0171032752841711,417.6724910382,0.595567523335709,0.3,2.25,1.52,
3280,456.839554977079,123.620369068063,0.96636482423375,-3.06439052702621,0.876006066799164,0.0141382124274969,408.729950737148,0.572926297377,0.3,2.25,1.52,
